,km,municipio,data,sentido_crescente,uf,velocidade_Comercial,velocidade_Moto,velocidade_Passeio,velocidade_Ônibus,volume_Comercial,volume_Moto,volume_Passeio,volume_Ônibus,acidentes,chuva,dia_da_semana,mes,tipo_faixa,tipo_perfil_de_terreno,iluminacao
754,59.795,mairipora,2023-12-30,1,SP,63.87480916030535,65.84653465346534,64.16253004807692,61.13186813186813,6550,101,16640,546,1,1,Dia_de_semana,12,Acostamento,Perfil_Montanhoso,0
755,70.2,mairipora,2023-01-04,0,SP,62.91671524336928,68.28416485900217,65.57952908760724,62.7953216374269,6862,461,15969,684,1,1,Dia_de_semana,1,Terceira_faixa,Perfil_Montanhoso,0
756,70.2,mairipora,2023-01-05,0,SP,62.519433371298405,68.32058047493403,65.74676663542643,61.47769028871391,7024,379,16005,762,1,1,Dia_de_semana,1,Terceira_faixa,Perfil_Montanhoso,0
757,70.2,mairipora,2023-01-08,0,SP,66.57048218940052,70.66548463356973,66.30060616786868,63.03846153846154,4604,423,22601,585,1,0,Dia_de_semana,1,Terceira_faixa,Perfil_Montanhoso,0
758,70.2,mairipora,2023-01-11,0,SP,63.8703237410072,71.21583333333334,66.22213834103992,63.356459330143544,11120,600,21194,1045,1,1,Dia_de_semana,1,Terceira_faixa,Perfil_Montanhoso,0
759,70.2,mairipora,2023-01-23,0,SP,64.12566338134951,70.64107883817428,66.04273454032447,62.93133047210301,7914,482,17012,699,1,1,Dia_de_semana,1,Terceira_faixa,Perfil_Montanhoso,0
760,70.2,mairipora,2023-01-28,0,SP,63.78106074509084,68.07505070993915,64.65185847743987,63.141325536062375,5449,493,25155,513,1,1,Dia_de_semana,1,Terceira_faixa,Perfil_Montanhoso,0
761,70.2,mairipora,2023-01-31,0,SP,62.52718662301216,68.50968992248062,65.38129070455891,63.04779874213836,8552,516,15201,795,1,1,Dia_de_semana,1,Terceira_faixa,Perfil_Montanhoso,0
762,70.2,mairipora,2023-02-11,0,SP,59.48086684888715,66.77777777777777,64.52754934210526,59.304140127388536,2561,180,2432,314,1,1,Dia_de_semana,2,Terceira_faixa,Perfil_Montanhoso,0
763,70.2,mairipora,2023-02-16,0,SP,56.06232532140861,62.608695652173914,61.986460348162474,57.028915662650604,3578,161,1034,415,1,1,Dia_de_semana,2,Terceira_faixa,Perfil_Montanhoso,0
764,70.2,mairipora,2023-02-19,0,SP,58.00483091787439,60.63194444444444,63.96017250126839,57.955089820359284,1449,72,1971,167,1,1,Dia_de_semana,2,Terceira_faixa,Perfil_Montanhoso,0
765,70.2,mairipora,2023-02-25,0,SP,58.34855317549793,64.93577981651376,64.38129973474801,59.89655172413793,2661,218,2262,290,1,1,Dia_de_semana,2,Terceira_faixa,Perfil_Montanhoso,0
766,70.2,mairipora,2023-03-09,0,SP,56.39500400748063,61.65151515151515,63.40834312573443,58.1243093922652,3743,132,851,362,1,1,Dia_de_semana,3,Terceira_faixa,Perfil_Montanhoso,0
767,70.2,mairipora,2023-03-27,0,SP,56.20215015861826,53.908396946564885,56.38058887677208,57.68181818181818,2837,131,917,286,1,1,Dia_de_semana,3,Terceira_faixa,Perfil_Montanhoso,0
768,70.2,mairipora,2023-04-05,0,SP,56.913748378728926,60.476190476190474,63.601116625310176,57.142857142857146,3084,126,806,315,1,0,Dia_de_semana,4,Terceira_faixa,Perfil_Montanhoso,0
769,70.2,mairipora,2023-04-08,0,SP,59.62010869565217,61.0,64.70195895522389,59.01923076923077,1840,136,2144,234,1,1,Dia_de_semana,4,Terceira_faixa,Perfil_Montanhoso,0
770,70.2,mairipora,2023-04-18,0,SP,53.75275938189846,58.911764705882355,61.3555431131019,55.91990846681922,3624,136,893,437,1,1,Dia_de_semana,4,Terceira_faixa,Perfil_Montanhoso,0
771,70.2,mairipora,2023-04-21,0,SP,58.68390372320421,62.3942731277533,63.32342905885698,59.479674796747965,2659,227,3517,246,1,0,Dia_de_semana,4,Terceira_faixa,Perfil_Montanhoso,0
772,70.2,mairipora,2023-05-06,0,SP,58.863229654878566,63.94571428571429,64.38126773888364,59.9,2347,175,2114,275,1,0,Dia_de_semana,5,Terceira_faixa,Perfil_Montanhoso,0
773,70.2,mairipora,2023-05-15,0,SP,56.42179802955665,61.55855855855856,62.967811158798284,58.255417956656345,3248,111,932,323,1,0,Dia_de_semana,5,Terceira_faixa,Perfil_Montanhoso,0
774,70.2,mairipora,2023-05-22,0,SP,57.90116158473346,64.90298507462687,63.84944237918216,58.50380228136882,4821,201,1345,526,1,1,Dia_de_semana,5,Terceira_faixa,Perfil_Montanhoso,0
775,70.2,mairipora,2023-05-29,0,SP,56.04201602384945,61.19191919191919,62.12860980523841,56.90482954545455,5367,198,1489,704,1,1,Dia_de_semana,5,Terceira_faixa,Perfil_Montanhoso,0
776,70.2,mairipora,2023-06-12,0,SP,56.831027857829014,60.46590909090909,63.89892984542212,57.51254480286738,5205,264,1682,558,1,0,Dia_de_semana,6,Terceira_faixa,Perfil_Montanhoso,0
777,70.2,mairipora,2023-06-15,0,SP,52.24126897056134,56.20776255707762,59.888101983002834,55.08321870701513,5469,219,1412,727,1,1,Dia_de_semana,6,Terceira_faixa,Perfil_Montanhoso,0
778,70.2,mairipora,2023-07-07,0,SP,51.33293269230769,38.1044776119403,47.483333333333334,52.154970760233915,3328,268,1620,342,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Montanhoso,0
779,70.2,mairipora,2023-07-08,0,SP,54.372268907563026,59.40909090909091,60.82317386831276,57.13092550790068,3570,253,3888,443,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Montanhoso,0
780,70.2,mairipora,2023-07-23,0,SP,59.05883877656817,64.98837209302326,64.07250313414124,60.72727272727273,1929,215,2393,308,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Montanhoso,0
781,70.2,mairipora,2023-07-27,0,SP,55.70647773279352,56.843537414965986,62.09437086092715,56.62466124661247,3211,147,906,369,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Montanhoso,0
782,70.2,mairipora,2023-08-23,0,SP,54.38827607942011,66.33587786259542,61.5546875,50.65243902439025,3173,131,768,164,1,0,Dia_de_semana,8,Terceira_faixa,Perfil_Montanhoso,0
783,70.2,mairipora,2023-08-26,0,SP,54.27545766590389,61.83720930232558,61.69332797427653,55.23684210526316,1748,86,1244,152,1,1,Dia_de_semana,8,Terceira_faixa,Perfil_Montanhoso,0
784,70.2,mairipora,2023-08-28,0,SP,53.140985324947586,60.899193548387096,59.38173455978975,50.983870967741936,2862,124,761,186,1,1,Dia_de_semana,8,Terceira_faixa,Perfil_Montanhoso,0
785,70.2,mairipora,2023-09-10,0,SP,57.315602836879435,65.903125,63.536072144288575,59.258389261744966,1269,160,1497,149,1,0,Dia_de_semana,9,Terceira_faixa,Perfil_Montanhoso,0
786,70.2,mairipora,2023-09-20,0,SP,54.57361963190184,64.60714285714286,61.22289156626506,55.857142857142854,815,28,166,56,1,0,Dia_de_semana,9,Terceira_faixa,Perfil_Montanhoso,0
787,70.2,mairipora,2023-11-10,0,SP,29.69744744744745,30.07,31.13664596273292,30.205128205128204,666,50,644,39,1,1,Dia_de_semana,11,Terceira_faixa,Perfil_Montanhoso,0
788,70.2,mairipora,2023-12-14,0,SP,52.197523219814244,63.7008547008547,60.85740740740741,53.5,3230,117,810,120,1,0,Dia_de_semana,12,Terceira_faixa,Perfil_Montanhoso,0
789,70.2,mairipora,2023-12-19,0,SP,45.17741935483871,55.5,44.79,33.77777777777778,31,3,50,9,1,0,Dia_de_semana,12,Terceira_faixa,Perfil_Montanhoso,0
790,73.06,sao_paulo,2023-01-02,0,SP,63.497291603972315,70.45738636363636,65.46931985135252,63.35407725321888,3323,352,11571,233,1,0,Dia_de_semana,1,Terceira_faixa,Perfil_Ondulado,0
791,73.06,sao_paulo,2023-01-15,0,SP,64.33241758241758,70.88690476190476,65.2838188976378,63.9037558685446,2184,336,12700,213,1,0,Dia_de_semana,1,Terceira_faixa,Perfil_Ondulado,0
792,73.06,sao_paulo,2023-02-05,0,SP,64.34214910453977,70.15762711864407,65.37970791698693,62.05612244897959,2401,295,13010,196,1,1,Dia_de_semana,2,Terceira_faixa,Perfil_Ondulado,0
793,73.06,sao_paulo,2023-02-14,0,SP,63.40689410092395,71.97666666666667,65.61457957416096,63.69112627986348,5628,450,11084,293,1,1,Dia_de_semana,2,Terceira_faixa,Perfil_Ondulado,0
794,73.06,sao_paulo,2023-03-29,0,SP,58.54310996823476,52.445908460471564,61.21516868400721,60.262135922330096,6611,721,11649,309,1,1,Dia_de_semana,3,Terceira_faixa,Perfil_Ondulado,0
795,73.06,sao_paulo,2023-04-07,0,SP,63.64897302647859,67.30473372781066,64.71925581749629,63.43333333333333,4041,338,26257,225,1,1,Dia_de_semana,4,Terceira_faixa,Perfil_Ondulado,0
796,73.06,sao_paulo,2023-05-11,0,SP,62.771992036829666,71.95768688293371,65.37472585897521,63.337150127226465,8037,709,15047,393,1,1,Dia_de_semana,5,Terceira_faixa,Perfil_Ondulado,0
797,73.06,sao_paulo,2023-05-16,0,SP,63.3069725711356,71.94798890429958,65.62859938495946,64.06973995271868,7802,721,14308,423,1,0,Final_de_Semana,5,Terceira_faixa,Perfil_Ondulado,0
798,73.06,sao_paulo,2023-05-28,0,SP,64.16728509585653,68.73708609271523,65.09539245195647,63.04746835443038,4851,755,25914,316,1,1,Final_de_Semana,5,Terceira_faixa,Perfil_Ondulado,0
799,73.06,sao_paulo,2023-05-29,0,SP,62.96935289389067,71.69360902255639,65.36937923308041,62.690332326283986,9952,798,19637,662,1,1,Final_de_Semana,5,Terceira_faixa,Perfil_Ondulado,0
800,73.06,sao_paulo,2023-06-06,0,SP,63.46598303269912,71.75190839694656,65.49675324675324,63.5,12141,1048,23100,640,1,0,Final_de_Semana,6,Terceira_faixa,Perfil_Ondulado,0
801,73.06,sao_paulo,2023-06-14,0,SP,62.413687881429816,66.28260869565217,65.15895249695494,59.61764705882353,1147,69,2463,51,1,1,Final_de_Semana,6,Terceira_faixa,Perfil_Ondulado,0
802,73.06,sao_paulo,2023-07-07,0,SP,63.01743280093494,70.31415420023015,64.93073310262024,63.71146245059288,10268,869,28318,506,1,0,Final_de_Semana,7,Terceira_faixa,Perfil_Ondulado,0
803,73.06,sao_paulo,2023-07-08,0,SP,60.826182273723774,64.71474358974359,62.333678786308546,61.963541666666664,6386,780,34737,384,1,0,Final_de_Semana,7,Terceira_faixa,Perfil_Ondulado,0
804,73.06,sao_paulo,2023-07-18,0,SP,63.10244648318043,69.35344827586206,65.22634069400631,63.260416666666664,3270,232,6340,192,1,0,Final_de_Semana,7,Terceira_faixa,Perfil_Ondulado,0
805,73.06,sao_paulo,2023-07-21,0,SP,62.789638604554,69.5475910693302,64.61252412853412,63.638743455497384,9574,851,26421,382,1,0,Final_de_Semana,7,Terceira_faixa,Perfil_Ondulado,0
806,73.06,sao_paulo,2023-07-30,0,SP,64.715625,69.33288770053476,65.169189453125,63.05230125523013,3200,374,16384,239,1,0,Final_de_Semana,7,Terceira_faixa,Perfil_Ondulado,0
807,73.06,sao_paulo,2023-08-05,0,SP,63.52252252252252,70.51779359430606,64.90204117236567,64.14,2220,281,11464,125,1,0,Final_de_Semana,8,Terceira_faixa,Perfil_Ondulado,0
808,73.06,sao_paulo,2023-08-08,0,SP,62.820402298850574,70.22413793103448,65.17629046369204,63.32608695652174,4176,290,6858,253,1,0,Final_de_Semana,8,Terceira_faixa,Perfil_Ondulado,0
809,73.06,sao_paulo,2023-08-13,0,SP,63.396305125148984,69.02631578947368,64.64095583787054,63.1,839,95,6612,50,1,0,Final_de_Semana,8,Terceira_faixa,Perfil_Ondulado,0
810,73.06,sao_paulo,2023-08-19,0,SP,63.47201045523851,70.04609218436873,64.64557115786405,62.80357142857143,4591,499,20581,280,1,0,Final_de_Semana,8,Terceira_faixa,Perfil_Ondulado,0
811,73.06,sao_paulo,2023-08-26,0,SP,62.71042026482441,67.82865168539325,64.81803737129782,64.17521367521367,1737,178,7867,117,1,1,Final_de_Semana,8,Terceira_faixa,Perfil_Ondulado,0
812,73.06,sao_paulo,2023-08-27,0,SP,62.77626459143969,67.0909090909091,64.84426229508196,63.05102040816327,514,44,2318,49,1,1,Final_de_Semana,8,Terceira_faixa,Perfil_Ondulado,0
813,73.06,sao_paulo,2023-08-28,0,SP,63.25251837734822,69.8859649122807,65.41960148285449,63.38461538461539,3673,228,6474,260,1,1,Final_de_Semana,8,Terceira_faixa,Perfil_Ondulado,0
814,73.06,sao_paulo,2023-09-03,0,SP,63.63584366062917,68.87262872628726,64.50434509475447,63.9375,2098,369,9551,176,1,1,Final_de_Semana,9,Terceira_faixa,Perfil_Ondulado,0
815,73.06,sao_paulo,2023-09-07,0,SP,63.043775867558104,68.15675675675676,63.92809264468251,62.77272727272727,3141,370,16709,143,1,0,Final_de_Semana,9,Terceira_faixa,Perfil_Ondulado,0
816,73.06,sao_paulo,2023-09-24,0,SP,64.3999290276792,69.47983870967742,65.2344625143397,63.442708333333336,2818,496,14819,192,1,0,Final_de_Semana,9,Terceira_faixa,Perfil_Ondulado,0
817,73.06,sao_paulo,2023-09-27,0,SP,61.77850667938932,69.05714285714286,65.01691377573053,60.531847133757964,4192,350,6947,157,1,1,Final_de_Semana,9,Terceira_faixa,Perfil_Ondulado,0
818,73.06,sao_paulo,2023-10-08,0,SP,63.823773103887824,69.33333333333333,65.05937667920473,62.62765957446808,1569,120,7444,94,1,1,Final_de_Semana,10,Terceira_faixa,Perfil_Ondulado,0
819,73.06,sao_paulo,2023-10-10,0,SP,63.289833822091886,71.375,65.5127521075659,63.53249097472924,5115,416,9371,277,1,1,Final_de_Semana,10,Terceira_faixa,Perfil_Ondulado,0
820,73.06,sao_paulo,2023-10-21,0,SP,63.657154340836016,71.03021978021978,64.98945817274995,63.915841584158414,4976,546,22055,303,1,1,Final_de_Semana,10,Terceira_faixa,Perfil_Ondulado,0
821,73.06,sao_paulo,2023-10-24,0,SP,62.97745571658615,72.20934579439252,65.6086956521739,62.93464052287582,6210,535,10350,306,1,0,Final_de_Semana,10,Terceira_faixa,Perfil_Ondulado,0
822,73.06,sao_paulo,2023-12-30,0,SP,62.155868385346,67.53439153439153,63.795597676551516,63.96153846153846,2948,378,16355,273,1,1,Final_de_Semana,12,Terceira_faixa,Perfil_Ondulado,0
823,75.65,sao_paulo,2023-01-19,1,SP,57.23991160645657,66.72362385321101,63.36358146335262,58.04838709677419,10408,436,15731,310,1,1,Final_de_Semana,1,Terceira_faixa,Perfil_Plano,0
824,75.65,sao_paulo,2023-01-21,1,SP,53.85820895522388,59.166666666666664,61.48859315589353,55.857142857142854,402,15,526,28,1,1,Final_de_Semana,1,Terceira_faixa,Perfil_Plano,0
825,75.65,sao_paulo,2023-02-06,1,SP,57.422577292803325,67.20791245791246,64.0974584189871,59.51658767772512,7698,594,16053,422,1,1,Final_de_Semana,2,Terceira_faixa,Perfil_Plano,0
826,75.65,sao_paulo,2023-02-08,1,SP,57.59685289094901,68.29888268156425,64.17243205082951,57.520997375328086,8198,537,14165,381,1,1,Final_de_Semana,2,Terceira_faixa,Perfil_Plano,0
827,75.65,sao_paulo,2023-03-03,1,SP,57.117791344162214,67.11577608142494,63.98207267670355,57.68818380743983,9173,393,16539,457,1,1,Final_de_Semana,3,Terceira_faixa,Perfil_Plano,0
828,75.65,sao_paulo,2023-03-18,1,SP,57.74925083729949,65.79360967184802,62.58144124262615,54.55775075987842,5673,579,23563,329,1,0,Final_de_Semana,3,Terceira_faixa,Perfil_Plano,0
829,75.65,sao_paulo,2023-03-19,1,SP,56.8037133127939,65.8027950310559,59.93929852305781,56.04117647058823,6167,644,35411,425,1,1,Final_de_Semana,3,Terceira_faixa,Perfil_Plano,0
830,75.65,sao_paulo,2023-03-30,1,SP,54.10796645702306,65.27044025157232,61.38140020898641,56.36426116838488,7632,318,11484,291,1,0,Final_de_Semana,3,Terceira_faixa,Perfil_Plano,0
831,75.65,sao_paulo,2023-03-31,1,SP,53.93465001452222,59.83982035928144,61.03819849226704,54.1859375,6886,334,12867,320,1,1,Final_de_Semana,3,Terceira_faixa,Perfil_Plano,0
832,75.65,sao_paulo,2023-04-16,1,SP,58.7512888741061,66.80723781388478,61.91584941474217,58.173611111111114,6013,677,31610,432,1,0,Final_de_Semana,4,Terceira_faixa,Perfil_Plano,0
833,75.65,sao_paulo,2023-04-20,1,SP,57.617077617641954,69.27391304347826,64.04369177804779,58.16304347826087,11518,575,19752,552,1,0,Final_de_Semana,4,Terceira_faixa,Perfil_Plano,0
834,75.65,sao_paulo,2023-04-23,1,SP,57.620610687022904,64.00970017636685,60.72808634697421,55.90268456375839,6550,567,46649,447,1,0,Final_de_Semana,4,Terceira_faixa,Perfil_Plano,0
835,75.65,sao_paulo,2023-04-25,1,SP,56.90277344967279,68.37474332648871,64.02433333333333,57.75409836065574,9627,487,15000,488,1,0,Final_de_Semana,4,Terceira_faixa,Perfil_Plano,0
836,75.65,sao_paulo,2023-05-19,1,SP,57.591200131341324,68.53921568627452,63.769587902370006,58.388,12182,612,22616,625,1,0,Final_de_Semana,5,Terceira_faixa,Perfil_Plano,0
837,75.65,sao_paulo,2023-05-28,1,SP,57.031967213114754,63.89323467230444,59.86841955088881,54.93807339449541,6100,946,35047,436,1,1,Final_de_Semana,5,Terceira_faixa,Perfil_Plano,0
838,75.65,sao_paulo,2023-06-15,1,SP,54.471769566215286,62.44267515923567,62.9016255966972,52.55263157894737,4357,157,7751,190,1,1,Final_de_Semana,6,Terceira_faixa,Perfil_Plano,0
839,75.65,sao_paulo,2023-06-19,1,SP,58.30802177567849,68.84841628959276,64.35621778776266,58.87797619047619,12491,663,22701,672,1,0,Final_de_Semana,6,Terceira_faixa,Perfil_Plano,0
840,75.65,sao_paulo,2023-06-23,1,SP,57.24232320737631,68.10958904109589,63.475138702084735,58.21986970684039,12147,730,23792,614,1,0,Final_de_Semana,6,Terceira_faixa,Perfil_Plano,0
841,75.65,sao_paulo,2023-06-25,1,SP,56.28743253662297,62.18252427184466,59.472100217247565,54.549676025917925,6485,1030,42348,463,1,0,Final_de_Semana,6,Terceira_faixa,Perfil_Plano,0
842,75.65,sao_paulo,2023-06-28,1,SP,57.06123574843693,67.77074829931973,63.79027534965035,58.03217821782178,13595,735,22880,606,1,0,Final_de_Semana,6,Terceira_faixa,Perfil_Plano,0
843,75.65,sao_paulo,2023-07-04,1,SP,57.83781994704325,68.48969072164948,64.1152377543106,59.19620253164557,9064,485,16761,395,1,0,Final_de_Semana,7,Terceira_faixa,Perfil_Plano,0
844,75.65,sao_paulo,2023-07-09,1,SP,60.05314009661836,66.203125,62.667447992968064,60.13414634146341,2070,128,13652,123,1,1,Final_de_Semana,7,Terceira_faixa,Perfil_Plano,0
845,75.65,sao_paulo,2023-07-11,1,SP,58.05759162303665,68.46296296296296,64.1411966715097,57.8235294117647,7640,405,15142,340,1,0,Final_de_Semana,7,Terceira_faixa,Perfil_Plano,0
846,75.65,sao_paulo,2023-07-22,1,SP,58.94847775175644,65.36301369863014,62.58461366681554,57.4935691318328,4270,365,22390,311,1,0,Final_de_Semana,7,Terceira_faixa,Perfil_Plano,0
847,75.65,sao_paulo,2023-07-25,1,SP,58.50082143957285,67.65587044534414,64.29563417388032,59.20454545454545,9739,494,18599,440,1,0,Final_de_Semana,7,Terceira_faixa,Perfil_Plano,0
848,75.65,sao_paulo,2023-08-06,1,SP,60.22993827160494,66.52625298329356,62.539893132552066,60.41803278688525,2592,419,16469,183,1,0,Final_de_Semana,8,Terceira_faixa,Perfil_Plano,0
849,75.65,sao_paulo,2023-08-07,1,SP,59.07316649287452,69.5,64.37835570469798,59.806569343065696,2877,180,5960,137,1,0,Final_de_Semana,8,Terceira_faixa,Perfil_Plano,0
850,75.65,sao_paulo,2023-08-08,1,SP,57.72381635581062,69.88461538461539,64.18094218415418,58.68181818181818,1394,65,2335,66,1,0,Final_de_Semana,8,Terceira_faixa,Perfil_Plano,0
851,75.65,sao_paulo,2023-08-09,1,SP,46.84449991947174,59.0126582278481,55.433614177803605,45.578125,6209,316,10326,256,1,1,Final_de_Semana,8,Terceira_faixa,Perfil_Plano,0
852,75.65,sao_paulo,2023-08-11,1,SP,58.36414061374442,66.65023474178403,63.618260499432466,58.0,6941,426,14096,356,1,1,Final_de_Semana,8,Terceira_faixa,Perfil_Plano,0
853,75.65,sao_paulo,2023-08-12,1,SP,59.54132973944294,66.56349206349206,62.375909837990136,59.03448275862069,3339,315,17036,232,1,0,Final_de_Semana,8,Terceira_faixa,Perfil_Plano,0
854,75.65,sao_paulo,2023-08-22,1,SP,58.55882352941177,69.67159763313609,64.49236050672081,58.96311475409836,6290,338,10341,244,1,0,Final_de_Semana,8,Terceira_faixa,Perfil_Plano,0
855,75.65,sao_paulo,2023-08-23,1,SP,58.5653162463828,68.42775665399239,64.49927395934172,58.58612440191388,4838,263,8264,209,1,0,Final_de_Semana,8,Terceira_faixa,Perfil_Plano,0
856,75.65,sao_paulo,2023-08-27,1,SP,59.350931677018636,65.5,61.241079597438244,56.5,161,11,1093,10,1,1,Final_de_Semana,8,Terceira_faixa,Perfil_Plano,0
857,75.65,sao_paulo,2023-09-10,1,SP,59.30763604447045,63.6437125748503,61.73920569859525,57.830827067669176,3418,334,25129,266,1,0,Final_de_Semana,9,Terceira_faixa,Perfil_Plano,0
858,75.65,sao_paulo,2023-09-16,1,SP,61.090132215414386,68.1,64.7950098725543,60.5,3101,375,11142,180,1,0,Final_de_Semana,9,Terceira_faixa,Perfil_Plano,0
859,75.65,sao_paulo,2023-10-01,1,SP,55.03630100688924,61.75,60.39158050221566,52.92857142857143,1887,88,10155,105,1,1,Final_de_Semana,10,Terceira_faixa,Perfil_Plano,0
860,75.65,sao_paulo,2023-10-03,1,SP,59.077058409570725,69.9574780058651,64.67067530064755,60.25265017667844,7105,341,10810,283,1,1,Final_de_Semana,10,Terceira_faixa,Perfil_Plano,0
861,75.65,sao_paulo,2023-10-08,1,SP,58.18596625766871,63.166666666666664,61.60077851817642,56.33832335329341,2608,150,15157,167,1,1,Final_de_Semana,10,Terceira_faixa,Perfil_Plano,0
862,75.65,sao_paulo,2023-10-09,1,SP,58.77735034715707,69.41891891891892,64.47278843257355,59.63333333333333,5329,259,9959,225,1,1,Final_de_Semana,10,Terceira_faixa,Perfil_Plano,0
863,75.65,sao_paulo,2023-10-10,1,SP,58.91489822433954,68.4066265060241,64.52150101419878,59.72712933753943,6927,332,12325,317,1,1,Final_de_Semana,10,Terceira_faixa,Perfil_Plano,0
864,75.65,sao_paulo,2023-10-11,1,SP,58.8768385958031,68.72265625,64.48953679755466,59.06164383561644,5099,256,8506,219,1,1,Final_de_Semana,10,Terceira_faixa,Perfil_Plano,0
865,75.65,sao_paulo,2023-11-06,1,SP,57.479504983760776,68.62056737588652,64.57182074491764,58.90445269016698,8929,423,20217,539,1,1,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,0
866,75.65,sao_paulo,2023-11-11,1,SP,57.91681233116161,67.55156950672645,63.954027664768105,58.69201995012469,6293,446,25809,401,1,0,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,0
867,75.65,sao_paulo,2023-11-13,1,SP,56.74895125848981,68.8399602385686,64.28520417944786,58.96938775510204,10012,503,20864,490,1,0,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,0
