,km,municipio,data,sentido_crescente,uf,velocidade_Comercial,velocidade_Moto,velocidade_Passeio,velocidade_Ônibus,volume_Comercial,volume_Moto,volume_Passeio,volume_Ônibus,acidentes,chuva,mes,iluminacao,dia_da_semana_Final_de_Semana,tipo_faixa_Terceira_faixa,tipo_perfil_de_terreno_Perfil_Ondulado,tipo_perfil_de_terreno_Perfil_Plano
1174,493.29,betim,2023-10-17,1,MG,-2.3892656611381766,-1.0356637020854618,-3.3573307282286815,-1.5398633040513952,1.4513047058701378,1.66452802974192,0.8473428856108624,0.9482148495206054,1,0,10,1,0,1,0,1
1175,493.29,betim,2023-10-18,1,MG,-2.2554211451276642,-0.9121064615156461,-3.5793017930656053,-1.586898341422304,1.7912593433751274,1.5560305079439885,1.0271788667774786,1.2143295225230062,1,1,10,1,0,1,0,1
1176,493.29,betim,2023-10-20,1,MG,-2.050152426599458,-0.7345231130291703,-3.155183801492992,-1.4443713458940657,2.0740123113683335,1.6044669016037794,1.454189235237659,1.2063688271767805,1,1,10,1,0,1,0,1
1177,493.29,betim,2023-10-22,1,MG,0.9163516520863885,0.4479854460912768,0.33978746308827795,0.7666530464909553,-0.4858786628398945,0.6538219487076157,0.8814524706406835,-0.30957501518304914,1,0,10,1,0,1,0,1
1178,493.29,betim,2023-10-23,1,MG,-2.7060399234583605,-0.9869773843007531,-3.6456187806692095,-1.8439648049621997,1.6098881961426432,1.5095315700305891,1.0593667850450565,1.0471549202522672,1,0,10,1,0,1,0,1
1179,493.29,betim,2023-10-24,1,MG,-1.4236307311625218,-0.32867745709580126,-2.3476520295465857,-0.7957087006346714,1.8940363268068685,1.7646299099721547,1.2312758908174186,1.475895226756135,1,0,10,1,0,1,0,1
1180,493.29,betim,2023-10-25,1,MG,-1.8323681758886732,-0.7949019999207072,-2.626280316680384,-1.3989066958949408,1.8531115551236412,1.5902588927969072,1.0679342160267253,1.4110724217940118,1,1,10,1,0,1,0,1
1181,493.29,betim,2023-10-27,1,MG,-1.104240293035566,-0.22844620751316042,-1.6056589421863772,-0.6846948534212295,1.6682525012136094,1.6296538263068707,1.477889791971995,1.2518585148694985,1,0,10,1,0,1,0,1
1182,493.29,betim,2023-10-28,1,MG,0.7247396464538022,0.3569153191151321,0.17100159474074053,0.4290514958647187,0.19147281393988275,1.0942702217206481,1.4469829848792461,0.3795937533616296,1,1,10,1,0,1,0,1
1183,493.29,betim,2023-10-29,1,MG,0.8613987167017669,0.3409730589835021,0.16248450973186215,0.4779768674883416,-0.5651704079761471,0.482680024443021,0.7386085746472536,-0.3687116091835826,1,1,10,1,0,1,0,1
1184,493.29,betim,2023-10-30,1,MG,-2.563723084371703,-0.874973493270631,-3.2864130821517348,-1.8399077153803491,1.344109707313503,1.2647663274031122,0.9250102505848685,0.7901381847884101,1,1,10,1,0,1,0,1
1185,493.29,betim,2023-10-31,1,MG,-3.092261483446008,-1.4640405620074393,-4.442407051489258,-2.1844645050120555,1.844973106209363,1.4062005968897018,0.9253305283785758,0.8231182083656308,1,1,10,1,0,1,0,1
1186,493.29,betim,2023-11-01,1,MG,-0.9630451207176312,-0.10343035496183013,-1.4483283910209526,-0.5082125879152071,1.608493033471624,1.7504219011652828,1.4514668739911476,1.0869583969833956,1,1,11,1,0,1,0,1
1187,493.29,betim,2023-11-04,1,MG,0.6623886150591639,0.38440484004044334,0.21802637450155804,0.48537772224694997,-0.18173320055772882,0.9115035629777036,1.0814659528108563,0.09300872089750578,1,1,11,1,0,1,0,1
1188,493.29,betim,2023-11-05,1,MG,0.9173235186969435,0.39722690995524934,0.34492355174106004,0.503083494517284,-0.7688641579449371,0.4859091173536737,0.5330703005356311,-0.45400477360742897,1,0,11,1,0,1,0,1
1189,493.29,betim,2023-11-07,1,MG,0.5777157083663381,0.4452818091179453,0.2800931979008536,0.4669415802498508,0.4098157719543733,1.8208161266175122,0.7520602419829578,0.6809629343258868,1,0,11,1,0,1,0,1
1190,493.29,betim,2023-11-09,1,MG,0.6597212914182231,0.4715478537470248,0.2948308346061164,0.4743005676984746,0.6330417993174307,1.8066081178106403,0.9392626124048408,0.7537464346342357,1,0,11,1,0,1,0,1
1191,493.29,betim,2023-11-11,1,MG,0.6601657181026677,0.34302494337583234,0.17066764826750208,0.5071743610644339,-0.5637752453051281,0.664800864603835,0.4328233511052643,-0.17538043648953083,1,0,11,1,0,1,0,1
1192,493.29,betim,2023-11-12,1,MG,0.8980953760416389,0.41503739596240236,0.26181416292283627,0.6781921773531808,-0.7084071088674424,0.6512386743790936,0.611298151648625,-0.43125992976106997,1,0,11,1,0,1,0,1
1193,493.29,betim,2023-11-13,1,MG,0.6180941639299489,0.4816435711797827,0.3052184574613387,0.4728740157292222,0.43260342891435205,1.7142560605659722,0.9115585832491644,0.6468456685563483,1,0,11,1,0,1,0,1
1194,493.29,betim,2023-11-16,1,MG,0.6338969307169929,0.46245899561571596,0.22103046775614238,0.409456571194011,0.21867848602475537,1.5063024771199363,0.7440532971402768,0.5888463167481327,1,0,11,1,0,1,0,1
1195,493.29,betim,2023-11-17,1,MG,0.49183462380483717,0.3804703789450189,-0.018666865414880524,0.3456004536348941,0.37144879850134777,1.4791780966704535,0.9911476149854139,0.49559245697806065,1,1,11,1,0,1,0,1
1196,493.29,betim,2023-11-20,1,MG,0.5571973415571956,0.46237423193444993,0.18200963069189396,0.35125036640795315,0.10962327057342838,0.7358409086381951,0.5062470353126496,0.4557889802469324,1,1,11,1,0,1,0,1
1197,493.29,betim,2023-11-21,1,MG,0.5761113201664301,0.49183568209092093,0.26798428844571526,0.33825833404748423,0.5388683190236409,1.5896130742147767,0.9567978216103122,0.8447258100196718,1,1,11,1,0,1,0,1
1198,493.29,betim,2023-11-22,1,MG,0.6344787337726426,0.48579514625340137,0.2965954427411214,0.499598522861003,0.5670040995558595,1.7071520561625362,0.8617553863276882,0.8288044193272205,1,0,11,1,0,1,0,1
1199,493.29,betim,2023-11-23,1,MG,0.5651809385903415,0.4398143784519846,0.29587344669355786,0.43771672065933465,0.5256142736489593,1.859565241545345,0.8986674020524479,0.8595099585198052,1,0,11,1,0,1,0,1
1200,493.29,betim,2023-11-26,1,MG,0.8550794832021512,0.45085081653061077,0.32044928503109466,0.5771614272005412,-0.690735048367867,0.5343455110134647,0.6086558598505402,-0.3493784919141774,1,0,11,1,0,1,0,1
1201,493.29,betim,2023-11-28,1,MG,0.22434450400092548,0.4452469317082393,-0.08337937568482325,0.1445008177982185,0.4009797417045856,1.5528014150333356,0.5658187049421965,0.7821774894421845,1,0,11,1,0,1,0,1
1202,493.29,betim,2023-12-01,1,MG,0.33646218605004447,0.34630802229564306,-0.38138714297131787,0.03600011871056565,0.37354154250787647,1.585092344139863,0.9704896972912969,0.6206890981330353,1,1,12,1,0,1,0,1
1203,493.29,betim,2023-12-02,1,MG,0.6915919395052014,0.45786243621977113,0.15489251619971073,0.5650053524200557,-0.21544963177402396,0.8624213507357821,1.1556102620540827,0.06685215047419289,1,1,12,1,0,1,0,1
1204,493.29,betim,2023-12-03,1,MG,0.8108277467228262,0.4348896635187343,0.2852866405774219,0.6476212920308948,-0.6860845061311366,0.41745234764783584,0.657338084494041,-0.39031921083762366,1,1,12,1,0,1,0,1
1205,493.29,betim,2023-12-04,1,MG,0.450313543334272,0.42276241240175577,0.08847635331108603,0.2304538270697826,0.336104677502197,1.5030733842092836,0.8547893443145557,0.6548063639025739,1,1,12,1,0,1,0,1
1206,493.29,betim,2023-12-04,1,MG,0.450313543334272,0.42276241240175577,0.08847635331108603,0.2304538270697826,0.336104677502197,1.5030733842092836,0.8547893443145557,0.6548063639025739,1,1,12,1,0,1,0,1
1207,493.29,betim,2023-12-05,1,MG,-0.6493536510002149,0.060397658069105485,-1.0930072178347732,-0.3467287198316333,0.5581680693060719,1.4617409949529288,0.7406903803063507,0.6957470828260202,1,1,12,1,0,1,0,1
1208,493.29,betim,2023-12-06,1,MG,-1.499447505218298,-0.3443705847474971,-2.0520265701132083,-0.9286997211963326,0.946023291849384,1.5185730301804168,0.8667196921301504,0.8253926927502666,1,1,12,1,0,1,0,1
1209,493.29,betim,2023-12-09,1,MG,0.7648029069606664,0.3598395244864233,0.18291194407506695,0.46558463198453853,-0.228936204260542,1.1407691596340475,1.2606613783900582,0.027048673743064577,1,1,12,1,0,1,0,1
1210,493.29,betim,2023-12-10,1,MG,0.8410564849530063,0.4559903727404445,0.27534081885168193,0.7143128800631097,-0.6846893434601176,0.5524284313131199,0.7838478130084016,-0.3550647028757672,1,0,12,1,0,1,0,1
1211,493.29,betim,2023-12-10,1,MG,0.8410564849530063,0.4559903727404445,0.27534081885168193,0.7143128800631097,-0.6846893434601176,0.5524284313131199,0.7838478130084016,-0.3550647028757672,1,0,12,1,0,1,0,1
1212,493.29,betim,2023-12-14,1,MG,0.6586651621209525,0.5804866029632523,0.42523108803877147,0.5728959831826028,0.4012122688164221,1.4914486497309338,0.8029844111824093,0.6695905124027073,1,0,12,1,0,1,0,1
1213,493.29,betim,2023-12-15,1,MG,0.6483435271777309,0.5702231484720316,0.426003053181537,0.4231790237582051,0.2947148515952968,1.4643242692814509,0.8883384432053892,0.5717876838633634,1,0,12,1,0,1,0,1
1214,493.29,betim,2023-12-16,1,MG,0.8223967967148045,0.6190821134803175,0.4249220960363239,0.5071690348721527,-0.2161472131095335,1.2156841151611908,1.1856363052141368,0.10096941624373143,1,0,12,1,0,1,0,1
1215,493.29,betim,2023-12-19,1,MG,0.6491556016796337,0.653740632713726,0.4099582570098533,0.46251370446784795,-0.002222270219936833,1.5146981186876334,0.5192983554062197,0.48194555067024525,1,1,12,1,0,1,0,1
1216,493.29,betim,2023-12-20,1,MG,0.6485260375061095,0.5616930728650618,0.4432437418055939,0.4626000766091298,0.5760726569174838,1.6871316801164893,1.0672936604393108,0.9175093103280207,1,0,12,1,0,1,0,1
1217,493.29,betim,2023-12-21,1,MG,0.6548714088818111,0.48094900236411264,0.3532225805783856,0.2704675118378566,0.5114301198269317,1.6322371006353928,1.1066878290653015,0.8765685914045744,1,0,12,1,0,1,0,1
1218,493.29,betim,2023-12-22,1,MG,0.552937878356307,0.47408601609252804,0.1895420726475577,0.27996593057869923,0.4221397088817087,1.384242765097263,1.2022106810384865,0.5661014729017737,1,1,12,1,0,1,0,1
1219,493.29,betim,2023-12-23,1,MG,0.8826328097815253,0.5594923715843392,0.43324464835277265,0.5108309368110475,-0.4200734901901599,0.8294846030471242,1.2082959591189242,-0.027538951488197103,1,0,12,1,0,1,0,1
1220,493.29,betim,2023-12-29,1,MG,0.4409930082995081,0.42132254326941054,0.16824581902147973,0.4457997270025845,0.048701167272260634,1.4772406409240617,0.9631233080360303,0.5672387150940916,1,0,12,1,0,1,0,1
1221,525.35,brumadinho,2023-01-06,1,MG,-1.085473823340355,-0.36988953096764904,-1.1311899778421413,-0.8314204704755449,-0.5656354621998202,-0.5693584458476385,-0.6031151726408099,-0.3334571012217261,1,1,1,0,0,0,1,0
1222,525.35,brumadinho,2023-02-16,1,MG,-0.6503844102402816,0.18821913618975508,-0.28004776081296334,-0.264071224255594,0.21984112158393798,-0.5235053265163697,-0.6932733715693986,-0.07871485014250493,1,1,2,0,0,0,1,0
1223,525.35,brumadinho,2023-02-21,1,MG,-0.3330599793614367,0.11575628922292266,-0.11720978017593835,0.46608759291351937,-0.5384297901149476,-0.48798530449918975,-0.6665301757948439,-0.24361496802860794,1,0,2,0,0,0,1,0
1224,525.35,brumadinho,2023-03-11,1,MG,-1.5992753338767047,-3.0086034084320317,-2.4652384428685865,-0.7653284717901423,-0.26172252702949106,-0.2858440882923288,-0.5573955175891012,-0.39827990618384934,1,1,3,0,0,0,1,0
1225,525.35,brumadinho,2023-04-02,1,MG,-0.25025282256413955,0.06880224518329037,0.11280539572747622,0.1495667072911307,-0.8118816736346929,-0.46279837979609845,-0.8257082392673432,-0.4960827347231932,1,0,4,0,0,0,1,0
1226,525.35,brumadinho,2023-04-07,1,MG,-0.23545057804789715,0.0691194725854401,0.03791755582783347,-0.19193165803784676,-0.421468652861179,-0.3685088668050387,-0.09219202222933215,-0.43580889853034177,1,1,4,0,0,0,1,0
1227,525.35,brumadinho,2023-04-14,1,MG,-1.4762914302152417,-3.379223383019735,-2.3022901750482503,-0.4837631057479541,0.17170800943377873,-0.34784267217686127,-0.663087189512491,0.09187147870518782,1,1,4,0,0,0,1,0
1228,525.35,brumadinho,2023-04-16,1,MG,-0.9070345515791577,-0.8691587267502575,-0.7082046658517545,0.07925196435865484,-0.5802846702455209,-0.3840085127761718,-0.7203368451376606,-0.3505157341064954,1,0,4,0,0,0,1,0
1229,525.35,brumadinho,2023-04-19,1,MG,-1.3910614047297372,-0.5805614881013469,-0.7684542840334454,-0.8382486595453732,0.15659374716440505,-0.5164013221129338,-0.7867944873319133,-0.10828314714277168,1,1,4,0,0,0,1,0
1230,525.35,brumadinho,2023-04-26,1,MG,-0.6615118574436842,-0.37579490988307285,-0.08020222112880242,0.007718529676698581,0.38935338611275966,-0.5125264106201505,-0.8021678214298609,0.054342486358695416,1,0,4,0,0,0,1,0
1231,525.35,brumadinho,2023-04-29,1,MG,-0.3138579727375204,-0.0015423349514515107,-0.10573033260817132,0.09444004958753902,-0.17429233297896024,-0.39369579150813,-0.18034848494725053,-0.21063494445138733,1,1,4,0,0,0,1,0
1232,525.35,brumadinho,2023-05-27,1,MG,-0.32963067347280184,0.16117269637888876,-0.007673031696770114,0.07572147224007222,0.3254084303577172,-0.372383778297822,-0.3366440482763846,0.09528320528214168,1,1,5,0,0,0,1,0
1233,525.35,brumadinho,2023-05-29,1,MG,-0.4076086038458471,-0.25901828628891693,0.05341029826625605,-0.026942505462349237,0.9862504821971017,-0.43438236218235443,-0.5357767665138623,0.3579861517075885,1,0,5,0,0,0,1,0
1234,525.35,brumadinho,2023-05-30,1,MG,-1.6197910269005316,-3.0843806268259497,-1.6914220697711677,-0.47707643122408416,1.105304363457399,-0.3271764775486838,-0.6505963555579086,0.48649451943951705,1,0,5,0,0,0,1,0
1235,525.35,brumadinho,2023-06-02,1,MG,-0.35629808324485646,0.1809001206469552,-0.03318943310528941,0.07920759769643972,1.1266968577463585,-0.41242453038991583,-0.35602085479567275,0.7128057157107894,1,1,6,0,0,0,1,0
1236,525.35,brumadinho,2023-06-21,1,MG,-2.4181566122952445,-2.3365838390275537,-3.4107995127174235,-1.8165122329037222,1.2283112056189172,-0.3872376056868245,-0.6496355221767869,0.49104348820878885,1,1,6,0,0,0,1,0
1237,525.35,brumadinho,2023-07-29,1,MG,-0.41591765294663724,0.07019604746990404,-0.2635570311971197,-0.11314065265422571,-0.6149312099091621,-0.48733948591705917,-0.5481875310200179,-0.5051806722617368,1,1,7,0,0,0,1,0
1238,525.35,brumadinho,2023-08-13,1,MG,-1.224821886693652,-2.562707475146146,-1.2226334738859346,-1.127756378413503,-1.024178926741434,-0.4472987338249653,-0.8325141423836221,-0.6678063057632039,1,1,8,0,0,0,1,0
1239,525.35,brumadinho,2023-08-20,1,MG,-4.523456312080924,-4.743234706787657,-7.1226966212658835,-2.359606766753125,-1.0744047828981218,-0.38271687561191076,-0.9245940080744541,-0.6609828526092962,1,1,8,0,0,0,1,0
1240,525.35,brumadinho,2023-09-07,1,MG,-0.5900489193320311,-0.2070122750804219,-0.7519679535363448,-0.255200094861974,-0.29032336178538276,-0.456340193974793,-0.34657265988130914,-0.25157566337483356,1,0,9,0,0,0,1,0
1241,525.35,brumadinho,2023-09-18,1,MG,-0.5094910405101922,-0.10816306110631045,-0.1703554504071787,-0.27307688243156675,-0.2710236115029518,-0.5222136893521087,-0.8373983787376575,-0.3027515620291414,1,0,9,0,0,0,1,0
1242,525.35,brumadinho,2023-09-21,1,MG,-1.1760155119839082,-0.5905648235426318,-1.076781608683169,-0.2809097629971788,-0.17150200763692203,-0.5480464326373305,-0.8835984504799271,-0.31184949956768504,1,0,9,0,0,0,1,0
1243,525.35,brumadinho,2023-09-26,1,MG,-2.0604775642617166,-1.4580946916455118,-3.3488179064894084,-1.5490032079880696,-0.24102761407604095,-0.5319009680840668,-0.9413285227956576,-0.43808338291497767,1,0,9,0,0,0,1,0
1244,525.35,brumadinho,2023-10-01,1,MG,-1.1414792643109308,-0.08674519002237993,-0.46346789556303253,-0.37350967909544314,-0.8276935172395762,-0.5228595079342392,-0.8450850457866314,-0.5381606958389574,1,0,10,0,0,0,1,0
1245,525.35,brumadinho,2023-11-15,1,MG,-0.6859824423359485,-0.11339588367624508,-0.22172780326266311,-0.2853425431028739,-0.49006415085295185,-0.5009016761418007,-0.8468465736520212,-0.5347489692620035,1,0,11,0,0,0,1,0
1246,525.35,brumadinho,2023-12-03,1,MG,-0.8118154054106395,-0.1850525531023882,-0.7042447157734898,-0.001019311193476411,-0.7051517293017311,-0.5319009680840668,-0.8385193510156329,-0.4869847971846496,1,0,12,0,0,0,1,0
1247,525.35,brumadinho,2023-12-23,1,MG,-0.3375677615447999,-0.12847049526550722,0.015137361747109028,-0.1532392902298663,-0.66515706606585,-0.5170471406950643,-0.3551400908629779,-0.4153385390686186,1,1,12,0,0,0,1,0
1248,525.35,brumadinho,2023-12-31,1,MG,-0.1890477428385287,-0.09019074952491579,-0.10194988612287119,0.2276923022834925,-1.2911200511297567,-0.5474006140552,-0.7840721260854018,-0.689413907417245,1,1,12,0,0,0,1,0
1249,528.35,brumadinho,2023-01-03,0,MG,-1.3258110738190063,0.1448782566405273,0.17080588886896972,-1.8554491198623648,-1.0369679178924425,-0.5674209901012469,-0.8440441429570827,-0.502906187877101,1,1,1,0,0,1,0,0
1250,528.35,brumadinho,2023-02-15,0,MG,-1.6529595798700925,0.11956231821807667,0.7652625745449758,-1.9764022276595288,-0.947444979835383,-0.5680668086833774,-0.993133455927804,-0.5415724224159113,1,1,2,0,0,1,0,0
1251,528.35,brumadinho,2023-02-19,0,MG,-1.6551259764950814,0.43880164578680075,0.5773114270466371,-1.3218780102626453,-1.1285835999560305,-0.48346457442427593,-0.7582096942435419,-0.6291400712243935,1,1,2,0,0,1,0,0
1252,528.35,brumadinho,2023-03-04,0,MG,-2.466022098630962,-0.19183128885276612,-0.37499899802742537,-2.50481472590599,-0.9590713354272089,-0.48733948591705917,-0.9338019946435374,-0.57000347722386,1,0,3,0,0,1,0,0
1253,528.35,brumadinho,2023-03-22,0,MG,-1.6336591414363604,0.3704815720572189,0.855612070566348,-2.210975007160634,-0.9420968562631431,-0.5732333573404218,-1.0189958877696637,-0.4676516799152444,1,1,3,0,0,1,0,0
1254,528.35,brumadinho,2023-04-09,0,MG,-2.560550808746859,-3.284535107507396,-3.737571153914648,-3.311918223417606,-0.8081612398453086,-0.2180331371686215,0.015581455353154786,-0.616630407108896,1,1,4,0,0,1,0,0
1255,528.35,brumadinho,2023-04-19,0,MG,-1.813197161625888,0.23383259143835067,0.5381370690488154,-2.1441101701266234,-0.710964907097644,-0.5519213441301138,-0.960144843175958,-0.30957501518304914,1,1,4,0,0,1,0,0
1256,528.35,brumadinho,2023-04-30,0,MG,-1.5174605681609319,0.3273394920661944,0.7136277889066721,-2.231966383636282,-1.139047319988674,-0.4854020301706676,-0.8094541412367007,-0.6746297589171116,1,1,4,0,0,1,0,0
1257,528.35,brumadinho,2023-05-18,0,MG,-1.692088479995243,-0.19886366250447787,0.5589260347796758,-2.0234390306725722,-0.5316865038716886,-0.5351300609947196,-0.9218716468279426,-0.19585079595125396,1,0,5,0,0,1,0,0
1258,528.35,brumadinho,2023-06-06,0,MG,-2.011749878931952,-1.4084209682929087,-0.41107247826646315,-2.7972243001918335,-0.12871701905900268,-0.43438236218235443,-0.797043376730545,0.09642044747445963,1,0,6,0,0,1,0,0
1259,528.35,brumadinho,2023-07-29,0,MG,-1.5157450705049393,0.10133336833001665,0.7498496237539548,-1.8729896140261233,-1.1736938596523152,-0.5577337113692887,-0.9439708145937423,-0.6609828526092962,1,1,7,0,0,1,0,0
1260,528.35,brumadinho,2023-08-22,0,MG,-2.4903285104115183,-0.08790016079395337,-0.17267183415634257,-2.869423996989049,-1.0481292192605953,-0.5738791759225523,-1.0716015153860783,-0.5574938131083625,1,1,8,0,0,1,0,0
1261,528.35,brumadinho,2023-08-25,0,MG,-1.4189294606287532,0.357600907934001,0.732380673497227,-1.7700318824204095,-1.0718469846679202,-0.5680668086833774,-0.9848863027398425,-0.595022805454855,1,0,8,0,0,1,0,0
1262,528.35,brumadinho,2023-08-27,0,MG,-0.962219028670361,0.5139205641354109,0.8423347514526247,-0.6466194137271446,-1.4648178036716357,-0.6068159236112102,-1.0253213741953817,-0.8497650565340762,1,0,8,0,0,1,0,0
1263,528.35,brumadinho,2023-08-29,0,MG,-1.4348048064180725,0.40287069030079226,0.9465877243654655,-2.269280452050038,-1.2592638368081537,-0.6074617421933408,-1.0976240861247917,-0.7269428997637374,1,0,8,0,0,1,0,0
1264,528.35,brumadinho,2023-09-28,0,MG,-1.6009727402082996,0.2634599426711143,0.7208437741593844,-1.803823264696983,-0.9651170403349584,-0.5719417201761607,-1.0266825548186376,-0.5665917506469061,1,0,9,0,0,1,0,0
1265,528.35,brumadinho,2023-12-25,0,MG,-0.4810093324383108,0.7229469387980724,1.022601690019767,-1.2065259375723678,-1.2936778493599586,-0.44923618957135697,-0.3384856455902013,-0.7007863293404245,1,0,12,0,0,1,0,0
1266,528.35,brumadinho,2023-12-30,0,MG,-1.37341398715716,0.5512941429055109,1.1694349349752637,-1.5756312377621637,-0.9688374741243426,-0.48346457442427593,-0.5846191300542167,-0.15491007702780768,1,1,12,0,0,1,0,0
